Latitude in degrees,Longitude in degrees,Frequency(MHz),EIRP
46.7891666666667,267.880555555556,89.5,41000
46.7891666666667,267.880555555556,89.5,164000
46.7852777777778,267.878888888889,89.5,164000
46.7852777777778,267.878888888889,95.7,0
46.7891666666667,267.885555555556,90.5,0
46.7888888888889,267.881666666667,97.3,0
46.7891666666667,267.885555555556,105.1,0
46.7869444444444,267.878333333333,101.7,0
46.7947222222222,267.881666666667,94.9,164000
46.7936111111111,267.882222222222,94.9,0
46.7908333333333,267.883333333333,98.9,0
46.7919444444444,267.877222222222,103.3,0
46.7872222222222,267.885,89.3,0
46.7888888888889,267.881944444444,92.9,0
47.8102777777778,263.070277777778,104.3,0
47.89,268.133333333333,101.7,0
47.8944444444444,268.135833333333,94.5,41000
47.8836111111111,268.157777777778,93.3,0
47.8972222222222,268.135833333333,89.3,39360
47.8836111111111,268.157777777778,89.3,41000
47.89,268.133333333333,90.1,410
47.89,268.133333333333,101.3,50.84
47.8944444444444,268.135833333333,92.1,0
46.7077777777778,267.635,88.7,9840
47.5980555555556,267.775833333333,97.9,0
46.3211111111111,263.906388888889,91.5,9840
46.3211111111111,263.906388888889,89.7,9840
46.4683333333333,263.801388888889,103.3,0
46.2452777777778,264.020277777778,96.5,0
47.6058333333333,264.574722222222,107.1,164000
47.6022222222222,264.461388888889,107.1,0
46.8494444444444,263.386944444444,89.5,41000
47.7702777777778,269.648055555556,89.7,41000
47.7691666666667,269.652777777778,90.7,0
47.6652777777778,269.293611111111,95.3,0
47.9638888888889,270.315277777778,96.9,164000
47.9638888888889,270.315277777778,92.7,164000
47.9638888888889,270.315277777778,102.7,164000
47.9777777777778,270.315277777778,90.1,9840
47.9747222222222,270.241111111111,98.1,164000
47.9769444444445,270.315833333333,92.7,0
47.2472222222222,266.438888888889,107.3,9840
47.2472222222222,266.438888888889,104.1,9840
47.2775,266.550277777778,89.7,41000
47.2547222222222,266.565555555556,91.7,0
47.2547222222222,266.565555555556,96.9,0
48.0777777777778,269.240277777778,91.7,0
48.0777777777778,269.240277777778,89.1,9840
46.6411111111111,263.703333333333,89.1,164000
46.7947222222222,267.881666666667,92.1,0
47.4083333333333,267.048333333333,106.3,164000
47.4316666666667,267.057222222222,88.7,9840
47.4094444444444,267.049166666667,90.1,0
47.3997222222222,267.036666666667,90.1,0
47.3252777777778,266.728055555556,106.3,0
47.3722222222222,266.986388888889,93.9,0
46.0275,266.9775,91.9,41000
46.0275,266.9775,88.5,41000
48.5916666666667,266.591666666667,88.1,0
48.4733333333333,266.666388888889,88.3,9840
48.5625,266.176944444444,99.5,0
48.5938888888889,266.569444444444,91.5,0
48.5938888888889,266.569444444444,91.5,0
48.5913888888889,266.618055555556,104.1,0
48.5708333333333,266.561111111111,91.5,0
47.9416666666667,265.551666666667,102.5,9840
47.7311111111111,265.336388888889,102.5,82000
46.0044444444444,265.671388888889,94.1,0
45.9491666666667,265.703055555556,92.1,0
47.6647222222222,269.293055555556,91.7,9840
47.4563888888889,263.867222222222,101.5,0
46.7597222222222,263.3925,90.3,0
46.7597222222222,263.3925,91.1,0
46.7597222222222,263.3925,98.7,0
47.0119444444445,262.800277777778,99.9,0
46.4527777777778,267.236666666667,107.1,9840
46.4527777777778,267.233888888889,97.7,9840
46.3805555555556,267.101666666667,103.9,9840
45.7425,266.619722222222,95.5,0
47.4083333333333,267.048333333333,102.9,0
47.3180555555556,266.86,101.9,41000
47.3777777777778,266.819166666667,98.5,41000
47.4083333333333,267.048333333333,102.9,82000
48.1113888888889,266.906111111111,89.9,9840
46.9344444444444,265.541388888889,93.3,0
45.5433333333333,267.026388888889,89.9,9840
45.4116666666667,267.092222222222,90.3,9840
45.5433333333333,267.026388888889,90.3,41000
47.8733333333333,265.718055555556,106.1,9840
45.8402777777778,264.900833333333,103.9,0
46.9283333333333,264.993611111111,97.5,0
46.9283333333333,264.993611111111,92.5,0
46.9308333333333,264.992222222222,92.5,164000
46.9308333333333,264.992222222222,94.1,164000
46.4991666666667,263.913611111111,104.1,0
46.7222222222222,264.156388888889,104.1,82000
46.68,265.5825,102.7,65600
46.6030555555556,265.690555555556,100.1,41000
46.5544444444444,264.543055555556,99.5,0
46.2508333333333,265.674722222222,95.9,0
45.9019444444444,267.042777777778,100.9,0
45.9019444444444,267.042777777778,92.1,0
45.5983333333333,266.444722222222,89.7,82000
45.5494444444444,266.418611111111,106.3,0
46.7869444444444,267.878333333333,107.7,0
47.925,264.683055555556,94.1,164000
47.925,264.683055555556,95.5,164000
48.9027777777778,264.6225,100.7,328
48.8563888888889,264.463055555556,100.7,410
48.8327777777778,264.224166666667,102.9,0
48.6472222222222,264.263611111111,102.1,0
48.8527777777778,264.229444444444,90.9,0
48.8461111111111,264.237222222222,103.5,82000
48.9027777777778,264.6225,103.5,82000
48.8527777777778,264.229444444444,95.7,369
48.8527777777778,264.229444444444,97.3,369
48.8438888888889,264.238888888889,98.5,19.68
48.8527777777778,264.229722222222,90.9,60.68
45.7675,265.865277777778,96.7,0
46.9077777777778,265.046388888889,89.3,164000
45.8144444444444,265.9725,98.1,0
46.3944444444445,265.034722222222,94.7,0
48.1236111111111,263.857777777778,99.3,0
47.9772222222222,263.390833333333,102.7,0
47.9772222222222,263.390833333333,91.5,0
47.9772222222222,263.388055555556,100.3,0
48.0219444444444,263.629722222222,90.1,0
46.9411111111111,268.016944444444,104.3,0
47.4883333333333,267.479722222222,101.7,9840
47.3811111111111,267.044722222222,99.9,0
47.4963888888889,267.215,90.9,164000
47.4961111111111,267.215,90.9,0
46.6,265.098888888889,105.9,0
47.2116666666667,265.0825,99.1,0
47.3697222222222,265.118055555556,99.1,164000
47.0538888888889,265.740555555556,101.9,0
47.1188888888889,265.443611111111,101.9,41000
48.8997222222222,264.583888888889,90.3,0
48.8280555555556,264.611944444444,92.5,0
48.8997222222222,264.583888888889,88.7,0
48.8997222222222,264.583888888889,89.5,0
48.8997222222222,264.583888888889,89.5,0
48.8280555555556,264.611944444444,91.7,82000
46.8994444444444,264.479166666667,89.9,164000
47.0291666666667,245.243333333333,105.5,82000
47.0016666666667,245.526388888889,106.7,41000
47.0177777777778,245.985555555556,90.3,9840
47.0177777777778,245.985555555556,90.3,41000
46.5055555555556,255.789444444444,100.5,0
47.1594444444444,248.988333333333,101.7,164000
47.1594444444444,248.988333333333,101.7,164000
47.1594444444444,248.988333333333,88.1,41000
47.1594444444444,248.988333333333,88.1,82000
48.0458333333333,245.989722222222,100.7,164000
46.2383333333333,247.880833333333,107.7,9840
48.5261111111111,246.973333333333,88.1,9840
48.5841666666667,247.004166666667,94.7,82000
48.7063888888889,246.900277777778,88.7,0
47.4786111111111,248.545555555556,104.9,164000
47.5388888888889,245.851111111111,98.1,41000
48.0133333333333,245.633611111111,107.1,164000
47.0194444444445,245.986388888889,97.5,82000
48.8547222222222,248.858888888889,91.9,9840
48.3913888888889,250.701944444444,101.3,0
47.7558333333333,247.838055555556,91.5,0
47.8202777777778,248.200277777778,102.3,0
47.8202777777778,248.200277777778,102.3,0
47.8066666666667,247.820555555556,88.7,410
47.4161111111111,254.403611111111,90.3,9840
46.1755555555556,253.593333333333,99.5,164000
48.375,245.817222222222,103.1,41000
48.3725,245.818333333333,101.5,41000
48.5119444444444,245.628611111111,103.1,0
48.5119444444444,245.628611111111,95.9,0
48.5116666666667,245.627777777778,95.9,0
48.1722222222222,247.926111111111,91.9,0
47.8202777777778,248.200277777778,93.7,0
48.6577777777778,248.207777777778,100.9,164000
48.6788888888889,247.788055555556,92.7,101.68
48.6788888888889,247.788888888889,100.9,82000
46.2294444444444,245.765555555556,107.9,41000
46.4072222222222,247.280277777778,96.7,0
46.4072222222222,247.280277777778,96.7,41000
46.1008333333333,247.049166666667,96.9,164000
46.2797222222222,246.481111111111,101.5,164000
47.9627777777778,248.345277777778,97.9,164000
46.8247222222222,248.295555555556,89.1,41000
46.7697222222222,247.975555555556,104.1,0
48.835,245.009166666667,107.7,0
48.8780555555556,244.958333333333,107.1,16.4
48.9002777777778,244.976388888889,93.5,9840
47.8202777777778,248.200277777778,103.7,164000
47.8202777777778,248.200277777778,103.7,164000
47.6066666666667,248.640555555556,102.7,164000
46.6283333333333,245.919166666667,103.5,9840
46.8016666666667,246.026388888889,103.3,82000
46.2608333333333,253.327222222222,91.1,0
46.1755555555556,253.593333333333,101.3,0
47.7336111111111,249.204444444444,95.7,41000
47.7336111111111,249.204444444444,95.7,41000
47.4419444444444,249.369166666667,96.3,164000
47.8355555555556,249.346388888889,95.9,410
47.015,245.765555555556,106.7,82000
48.1883333333333,251.289166666667,88.1,0
48.095,253.380277777778,93.5,0
48.095,253.380277777778,93.5,41000
47.0875,255.198333333333,96.5,0
47.5386111111111,248.737777777778,90.7,0
47.5397222222222,248.714166666667,90.7,9840
47.1597222222222,248.988333333333,90.7,0
47.5397222222222,248.714166666667,91.5,9840
47.4922222222222,248.706944444444,91.5,41000
47.5325,248.721944444444,91.5,41000
47.6072222222222,248.641666666667,100.3,0
47.8202777777778,248.200277777778,91.9,82000
47.5397222222222,248.714166666667,98.9,0
47.6072222222222,248.641666666667,107.3,0
47.6072222222222,248.641666666667,107.3,0
47.4647222222222,248.6425,88.9,0
47.5397222222222,248.714166666667,89.9,0
47.5325,248.721111111111,92.9,0
47.5386111111111,248.737777777778,94.5,0
47.5397222222222,248.714166666667,106.1,0
47.5397222222222,248.714166666667,106.1,0
46.2433333333333,245.840833333333,98.1,41000
46.2294444444444,245.765555555556,90.7,9840
46.2294444444444,245.765555555556,95.9,0
46.8025,246.026666666667,96.3,164000
46.2294444444444,245.765555555556,91.9,0
46.51,246.02,98.7,0
48.5538888888889,250.323333333333,89.3,410
48.5538888888889,250.3225,89.3,410
48.5419444444444,250.311111111111,90.1,0
48.1819444444444,250.315555555556,92.5,0
48.5805555555556,250.348888888889,92.5,0
48.1783333333333,250.31,95.1,0
46.8255555555556,248.291944444444,97.1,9840
46.8255555555556,248.291944444444,98.1,9840
46.77,247.976388888889,90.1,41000
46.7477777777778,247.669444444444,88.5,164000
46.77,247.976388888889,99.5,0
46.77,247.976388888889,91.3,0
46.7477777777778,247.669444444444,105.3,0
46.7697222222222,247.976388888889,91.7,0
46.7697222222222,247.975555555556,103.1,0
46.7477777777778,247.669444444444,101.1,0
46.825,248.295833333333,107.3,164000
46.7686111111111,247.976666666667,101.9,9840
46.7686111111111,247.976666666667,101.9,9840
46.825,248.295833333333,107.3,82000
46.825,248.295833333333,102.3,82000
46.825,248.295555555556,106.5,82000
47.6066666666667,248.640555555556,101.7,164000
47.6066666666667,248.640555555556,101.7,164000
47.5397222222222,248.714166666667,106.1,164000
48.3616666666667,252.850277777778,89.1,9840
48.2069444444444,245.703888888889,88.7,164000
48.5061111111111,245.651944444444,90.1,82000
48.1761111111111,245.650833333333,88.7,0
48.0133333333333,245.633611111111,97.1,0
48.3955555555556,245.679166666667,98.5,0
48.5116666666667,245.627777777778,106.3,0
48.0941666666667,245.729166666667,103.9,0
48.5061111111111,245.651944444444,90.9,0
48.1761111111111,245.650833333333,89.9,0
48.5061111111111,245.652222222222,90.1,4100
48.1761111111111,245.650833333333,89.9,0
48.0680555555556,245.960833333333,94.3,164000
48.0941666666667,245.729166666667,94.3,41000
47.0702777777778,250.591944444444,95.9,0
47.0702777777778,250.591944444444,95.9,41000
47.1794444444444,250.464444444444,91.1,164000
47.1775,250.463888888889,88.5,9840
47.1775,250.464166666667,107.9,41000
47.1777777777778,250.464166666667,99.7,164000
47.1777777777778,250.464166666667,99.7,164000
47.1775,250.464166666667,99.9,164000
48.3705555555556,244.460277777778,101.7,0
48.4388888888889,244.471944444444,90.5,9840
48.4869444444445,244.204722222222,88.9,9840
47.9341666666667,251.426111111111,91.9,9840
48.2547222222222,252.1775,100.1,0
46.3894444444444,254.243333333333,90.7,0
46.4011111111111,254.347777777778,92.5,0
46.1755555555556,253.593611111111,91.5,164000
46.3838888888889,254.193333333333,88.5,41000
46.3838888888889,254.193333333333,88.5,41000
46.4083333333333,254.336111111111,88.3,41000
46.8822222222222,246.013611111111,89.9,0
47.04,246.015833333333,93.3,0
46.8083333333333,246.021944444444,102.5,0
46.8025,246.026666666667,91.1,0
47.04,246.015833333333,89.1,0
47.04,246.015833333333,89.1,0
47.0325,246.0075,94.9,0
46.8025,246.026666666667,100.1,0
46.8083333333333,246.021944444444,88.1,82000
46.8025,246.026666666667,88.3,82000
46.8016666666667,246.026388888889,105.9,82000
46.8083333333333,246.021944444444,102.5,164000
46.8025,246.026666666667,91.1,164000
46.8016666666667,246.026388888889,105.9,164000
46.5619444444444,248.038333333333,106.5,9840
46.5572222222222,248.082222222222,98.5,9840
46.5713888888889,247.685,88.3,164000
46.9383333333333,249.260833333333,97.1,82000
46.6002777777778,245.881111111111,99.7,82000
46.8025,246.027222222222,106.7,0
47.3727777777778,245.140277777778,91.5,0
47.3727777777778,245.140555555556,90.7,164000
47.3727777777778,245.140555555556,90.7,164000
47.3727777777778,245.140555555556,90.5,9840
48.785,255.466111111111,100.1,0
48.785,255.466111111111,100.1,41000
48.7708333333333,255.467222222222,104.1,0
47.69,245.843888888889,99.7,41000
47.7736111111111,245.731111111111,89.5,82000
47.6769444444444,245.8575,90.7,9840
48.1816666666667,250.315277777778,88.5,164000
47.7736111111111,245.731111111111,92.3,0
46.4661111111111,251.443888888889,88.3,410
46.4661111111111,251.443888888889,88.3,410
46.3675,251.420833333333,100.1,9840
46.2508333333333,251.515555555556,88.1,41000
47.3727777777778,245.139444444444,99.1,82000
47.2655555555556,245.140833333333,99.1,82000
48.8008333333333,254.649166666667,95.7,0
48.8013888888889,254.651111111111,91.3,164
48.8013888888889,254.651111111111,91.3,164
48.8013888888889,254.650555555556,91.7,410
48.3283333333333,247.965,96.3,0
48.3283333333333,247.965,96.7,164000
47.8663888888889,255.883888888889,93.1,0
48.0477777777778,256.015833333333,95.1,0
48.0680555555556,245.960833333333,91.3,9840
47.1775,250.464166666667,89.5,164000
47.1775,250.464166666667,99.9,164000
46.5066666666667,245.910833333333,104.5,9840
46.8016666666667,245.026111111111,104.5,164000
46.5066666666667,245.910833333333,107.9,82000
47.1786111111111,245.093333333333,107.5,164000
48.6455555555556,245.044166666667,107.1,82000
48.305,247.740833333333,105.7,164000
47.6066666666667,248.640555555556,103.9,41000
47.6066666666667,248.640555555556,103.9,41000
47.6066666666667,248.640555555556,101.7,41000
47.6066666666667,248.640555555556,101.7,164000
46.4166666666667,245.85,101.7,41000
46.4183333333333,245.850833333333,97.9,41000
46.4183333333333,245.850833333333,105.7,9840
46.2297222222222,245.765555555556,88.7,82000
48.5116666666667,245.628888888889,105.1,0
48.3955555555556,245.679166666667,103.1,0
48.4116666666667,245.660555555556,105.1,9840
48.4116666666667,245.660555555556,105.1,9840
48.4716666666667,245.686944444444,89.1,0
48.5116666666667,245.627777777778,105.1,82000
48.5116666666667,245.627777777778,105.1,82000
48.1858333333333,254.330277777778,92.7,0
48.1858333333333,254.330277777778,92.7,41000
48.1858333333333,254.330277777778,92.7,82000
48.1022222222222,254.350277777778,88.3,9840
46.725,258.4975,106.7,9840
47.095,262.699444444444,96.7,0
47.1222222222222,262.675,103.9,41000
47.3263888888889,262.228888888889,103.9,164000
48.8377777777778,260.254444444444,91.9,0
48.8436111111111,260.248888888889,90.1,41000
48.8408333333333,260.244166666667,98.9,63.96
48.8436111111111,260.248888888889,88.5,0
46.885,256.802777777778,93.9,164000
48.315,258.262777777778,100.7,164000
47.2633333333333,258.217777777778,97.9,41000
47.1827777777778,258.566666666667,95.7,164000
46.85,259.229722222222,88.3,9840
46.8272222222222,259.225,91.7,9840
46.59,259.203333333333,97.5,164000
46.8272222222222,259.225,88.3,164000
46.5902777777778,259.203055555556,98.7,0
46.8272222222222,259.225,91.7,1279.2
46.5902777777778,259.203055555556,96.5,0
46.5897222222222,259.198888888889,90.5,0
46.5902777777778,259.203055555556,97.5,0
46.9419444444444,259.305555555556,94.5,0
46.9419444444444,259.305555555556,101.5,0
46.6052777777778,259.191111111111,92.9,0
48.8527777777778,259.665833333333,101.9,0
48.2783333333333,258.572777777778,103.1,164000
48.2783333333333,258.572777777778,103.1,164000
48.0511111111111,258.659722222222,102.9,0
46.4133333333333,259.362777777778,107.5,164000
47.0938888888889,260.963055555556,98.3,0
48.6438888888889,262.02,105.1,0
48.0708333333333,261.359166666667,95.3,9840
48.1347222222222,261.227222222222,89.9,410
47.9738888888889,261.066944444444,90.3,82000
48.0633333333333,261.663888888889,91.7,82000
47.9877777777778,261.066388888889,102.5,0
47.9802777777778,260.946388888889,96.7,0
47.9802777777778,260.946388888889,103.5,0
46.9213888888889,257.266666666667,90.9,41000
46.9208333333333,257.269166666667,90.7,9840
46.9358333333333,257.2675,99.1,0
46.7261111111111,257.083888888889,89.9,0
46.9358333333333,257.2675,92.1,0
47.9419444444444,262.738333333333,106.5,9840
46.4166666666667,262.749722222222,94.5,164000
46.4452777777778,262.347777777778,107.3,164000
46.4452777777778,262.347777777778,107.3,164000
46.7552777777778,263.109166666667,89.5,41000
47.0133333333333,262.806111111111,88.7,164000
47.0133333333333,262.806111111111,91.9,0
47.0102777777778,262.805277777778,101.9,0
47.0102777777778,262.805277777778,97.9,0
46.5447222222222,263.373888888889,107.9,0
47.0119444444445,262.800277777778,93.7,0
46.4533333333333,258.764444444444,105.9,164000
47.9911111111111,261.050277777778,90.7,9840
47.9919444444444,261.051388888889,90.7,82000
47.7397222222222,257.276111111111,91.3,0
46.625,260.857777777778,99.1,164000
48.3980555555556,262.550833333333,100.9,0
48.3980555555556,262.550833333333,100.9,41000
47.9319444444444,262.925833333333,89.3,0
47.9319444444444,262.925833333333,90.7,0
47.9644444444445,262.970277777778,107.5,0
47.9644444444445,262.970277777778,92.9,0
48.0055555555556,262.928055555556,94.7,0
48.1944444444444,262.808611111111,89.3,0
47.1452777777778,263.028055555556,100.7,0
46.6347222222222,259.571666666667,92.3,164000
46.3683333333333,259.069166666667,103.3,164000
46.5925,259.148055555556,103.3,164000
46.6347222222222,259.571666666667,103.9,164000
46.6347222222222,259.571666666667,103.9,164000
46.1961111111111,257.676111111111,93.5,0
46.1961111111111,257.676111111111,93.5,0
46.1536111111111,257.226111111111,102.3,164000
47.0433333333333,262.587777777778,104.7,164000
46.8013888888889,263.116666666667,89.5,41000
46.8752777777778,263.091111111111,89.5,82000
46.8916666666667,261.286666666667,89.9,9840
46.9241666666667,261.2275,88.9,9840
46.9241666666667,261.2275,88.9,9840
46.9102777777778,261.291944444444,88.1,9840
46.8347222222222,261.307777777778,89.1,9840
46.7766666666667,261.477222222222,91.5,0
46.8644444444444,261.329722222222,95.5,0
46.8175,261.29,93.3,0
46.6605555555556,263.282777777778,92.7,0
48.7622222222222,261.727222222222,95.3,0
48.7622222222222,261.727222222222,98.5,0
48.755,261.638888888889,95.7,0
48.6655555555556,261.640277777778,98.5,0
48.6655555555556,261.640277777778,95.3,0
46.59,259.203055555556,89.1,164000
46.4452777777778,262.347777777778,106.1,0
46.4452777777778,262.347777777778,106.1,0
46.7441666666667,262.5725,106.1,164000
46.5863888888889,259.193888888889,104.7,0
46.5897222222222,259.205833333333,91.3,41000
47.4991666666667,262.648888888889,105.5,0
46.8933333333333,260.701111111111,92.3,164000
48.1825,258.466944444444,99.9,0
48.1633333333333,258.700833333333,106.9,0
48.2155555555556,258.681388888889,93.7,0
48.0508333333333,258.609444444444,88.9,0
48.0505555555556,258.658055555556,97.1,0
48.0536111111111,258.565277777778,105.3,0
47.2036111111111,259.73,90.9,164000
47.2036111111111,259.73,90.9,164000
46.54,257.136111111111,95.7,164000
46.6158333333333,257.22,98.1,164000
46.8402777777778,257.639722222222,101.9,164000
46.6930555555556,257.380833333333,101.9,82000
48.2519444444444,260.110277777778,95.3,0
48.1788888888889,259.936944444444,95.3,164000
48.1788888888889,259.936944444444,95.3,164000
48.7866666666667,260.756111111111,105.9,164000
48.9069444444444,260.938611111111,105.9,164000
46.9480555555556,257.009166666667,105.7,164000
48.9361111111111,260.051944444444,91.9,150.88
48.9366666666667,260.054166666667,102.7,0
48.9366666666667,260.054444444444,102.9,0
48.9366666666667,260.054444444444,102.9,0
48.595,257.599722222222,92.5,9840
48.3405555555556,257.000833333333,104.1,0
48.3216666666667,256.751666666667,104.1,164000
47.0891666666667,262.143055555556,101.1,0
48.055,259.067777777778,94.9,164000
46.2672222222222,263.468611111111,106.9,0
48.6438888888889,262.02,106.7,0
47.7897222222222,256.697222222222,89.1,9840
48.0588888888889,256.377777777778,101.1,0
48.1416666666667,256.106666666667,90.7,41000
48.1416666666667,256.106666666667,89.5,0
48.1416666666667,256.106666666667,98.5,0
48.0477777777778,256.015833333333,96.1,0
48.1566666666667,256.501111111111,102.7,9840
48.1791666666667,256.434444444444,91.7,9840
48.1416666666667,256.106666666667,88.7,164000
48.0477777777778,256.015833333333,90.7,82000
48.1427777777778,256.202222222222,91.7,9840
48.0586111111111,255.998055555556,101.1,164000
47.1716666666667,261.541111111111,103.1,164000
46.2583333333333,260.442777777778,100.3,0
46.3883333333333,259.886666666667,100.3,164000
43.1758333333333,288.7925,90.7,9840
42.9838888888889,288.411111111111,96.5,0
43.3977777777778,288.449722222222,93.3,0
43.1191666666667,288.451111111111,91.5,9840
43.9588888888889,288.444166666667,105.7,0
43.4375,287.548333333333,106.1,0
44.8536111111111,288.6825,105.9,0
44.8536111111111,288.6825,105.9,0
44.8780555555556,288.52,97.1,2952
44.9469444444444,288.659722222222,90.3,9840
44.8780555555556,288.519722222222,105.7,155.8
43.2147222222222,288.426111111111,89.1,0
43.2794444444444,288.496388888889,105.5,0
43.2166666666667,288.424444444444,102.3,0
43.1936111111111,288.425833333333,90.5,0
43.3983333333333,288.577222222222,91.1,0
43.98,288.891111111111,91.3,9840
43.98,288.891111111111,91.3,9840
43.98,288.893888888889,91.1,9840
43.9466666666667,288.860555555556,104.5,0
43.9466666666667,288.860555555556,93.5,0
42.8852777777778,288.733055555556,90.5,9840
43.2238888888889,289.028888888889,97.5,0
42.8994444444444,287.879444444444,89.9,9840
43.1563888888889,289.06,91.3,0
43.6416666666667,287.855555555556,104.3,9840
43.0272222222222,289.119722222222,107.1,0
42.9788888888889,289.050555555556,90.5,0
43.33,288.880833333333,106.5,0
43.4730555555556,288.395,94.1,0
44.4588888888889,288.829444444444,107.1,0
44.6286111111111,288.568611111111,101.5,9840
44.5652777777778,288.370555555556,93.7,9840
44.5652777777778,288.370555555556,93.7,9840
42.8975,289.116666666667,102.1,0
43.6547222222222,287.705833333333,106.7,0
43.7083333333333,287.846111111111,91.3,0
43.6538888888889,287.705277777778,99.3,0
43.6547222222222,287.705833333333,92.3,0
44.1136111111111,288.018888888889,101.3,0
43.1761111111111,288.177777777778,91.7,0
43.2136111111111,288.311944444444,99.1,0
43.15,288.201666666667,107.7,0
42.7758333333333,287.545277777778,104.9,0
44.1327777777778,288.843611111111,99.5,0
44.3944444444445,288.579722222222,97.3,9840
43.0333333333333,287.632777777778,90.7,0
43.0177777777778,287.642222222222,103.7,0
42.9266666666667,287.718888888889,91.3,0
43.5961111111111,288.501944444444,91.5,9840
43.5961111111111,288.501944444444,98.3,0
44.3941666666667,288.345,102.3,0
43.655,287.705555555556,100.5,0
44.2197222222222,288.131944444444,89.7,9840
44.3941666666667,288.345,89.7,4756
44.2197222222222,288.131944444444,96.7,0
44.2197222222222,288.131944444444,89.3,6560
44.3527777777778,288.263055555555,91.9,9840
44.3538888888889,288.260833333333,106.3,0
42.9927777777778,288.536666666667,97.9,9840
42.9816666666667,288.411388888889,101.1,0
42.9830555555556,288.410277777778,90.7,0
43.0138888888889,288.534444444444,91.7,0
42.9838888888889,288.411111111111,95.7,0
43.5961111111111,288.501944444444,101.5,0
42.8297222222222,288.279722222222,88.7,410
43.7691666666667,288.686111111111,106.9,0
44.2702777777778,288.696944444444,97.3,9840
44.27,288.696388888889,94.9,0
42.7352777777778,288.606944444444,106.3,0
42.7652777777778,288.5325,88.3,0
43.1347222222222,289.258055555556,88.3,9840
43.4011111111111,288.84,91.7,0
43.4477777777778,287.966111111111,99.7,0
43.4113888888889,288.024722222222,90.9,0
43.3958333333333,287.706111111111,101.7,0
43.3958333333333,287.706111111111,101.7,0
44.2705555555556,288.696388888889,103.7,0
42.8616666666667,288.121111111111,92.1,0
43.7569444444444,288.310833333333,91.7,0
43.7391666666667,288.209722222222,100.1,0
43.0513888888889,289.231388888889,100.3,0
43.2872222222222,289.053611111111,96.7,0
43.2363888888889,289.106944444444,98.7,0
44.7316666666667,288.431111111111,98.7,9840
42.9158333333333,287.670555555556,97.7,9840
42.9147222222222,287.669444444444,93.5,9840
43.1308333333333,287.446111111111,96.3,0
44.3527777777778,288.263055555555,99.1,0
44.4547222222222,288.473888888889,99.1,9840
42.9158333333333,287.670555555556,98.7,0
43.5461111111111,288.622222222222,104.9,0
44.1436111111111,287.967222222222,97.7,41000
42.3286111111111,286.029722222222,90.7,9840
42.1175,282.765277777778,88.1,82000
42.6275,285.989166666667,105.3,9840
42.6372222222222,286.831944444444,90.3,0
42.6877777777778,286.178611111111,90.9,0
42.6369444444445,286.002777777778,107.7,0
42.6627777777778,286.323611111111,103.1,0
42.7316666666667,286.118333333333,100.9,0
42.6358333333333,285.998888888889,106.5,0
42.6363888888889,286.000277777778,95.5,0
43.2466666666667,281.781944444444,102.1,0
43.2558333333333,281.807777777778,89.7,0
43.2194444444445,281.784722222222,95.5,410
44.3027777777778,284.016111111111,91.3,0
44.3369444444445,284.078333333333,104.3,0
44.3375,284.079444444444,91.3,106.6
42.2547222222222,282.213333333333,89.7,0
42.2602777777778,282.202777777778,90.9,0
42.2602777777778,282.202777777778,90.7,0
42.2055555555556,282.1875,101.9,0
42.6166666666667,285.987777777778,104.9,0
42.9783333333333,281.200277777778,92.1,9840
43.0033333333333,281.234722222222,92.1,0
43.0033333333333,281.234722222222,92.1,7380
42.9461111111111,281.172777777778,92.1,1640
43.0033333333333,281.234722222222,96.5,0
42.8016666666667,285.8225,89.9,9840
42.9847222222222,285.82,97.7,0
42.0994444444444,286.27,88.1,9840
42.4613888888889,281.693055555556,89.5,0
43.23,286.515555555556,98.5,9840
43.2258333333333,286.557777777778,91.9,0
41.7191666666667,286.003888888889,96.9,0
44.5733333333333,286.325277777778,97.9,3706.4
44.5744444444444,286.325833333333,97.9,1279.2
42.9272222222222,283.398888888889,90.3,9840
42.9444444444444,283.457777777778,89.1,0
42.8013888888889,283.563055555556,106.9,0
42.4708333333333,282.465,103.1,9840
43.1630555555556,283.687222222222,90.5,0
43.1794444444444,283.661666666667,92.1,0
42.8788888888889,286.1375,102.3,0
43.0175,281.861944444444,90.7,0
42.3352777777778,282.542777777778,103.1,0
42.3183333333333,282.642777777778,98.3,0
42.1619444444444,282.962777777778,97.7,0
42.0527777777778,284.298333333333,90.1,41000
42.0561111111111,284.056111111111,99.1,0
42.09,284.032222222222,90.5,0
42.0594444444444,284.048611111111,98.1,0
42.0527777777778,284.298333333333,90.1,0
42.0561111111111,284.056111111111,89.3,0
42.1316666666667,284.068055555556,91.5,0
44.055,284.046111111111,92.5,9840
43.8716666666667,285.599722222222,91.3,0
43.4480555555556,284.653611111111,91.7,410
43.4480555555556,284.653611111111,101.3,0
43.0033333333333,281.234722222222,94.9,31.16
43.1563888888889,284.042777777778,99.5,0
43.1352777777778,282.416111111111,94.7,410
43.1352777777778,282.416111111111,94.7,410
43.1352777777778,282.415,94.1,0
43.2125,282.045555555556,89.1,0
43.1641666666667,282.216388888889,104.9,0
42.8933333333333,281.228611111111,89.3,0
42.9163888888889,281.1875,100.3,90.2
42.9008333333333,281.134166666667,104.7,0
42.8888888888889,281.205555555556,88.1,0
42.9461111111111,281.172777777778,106.1,16.4
42.9461111111111,281.172777777778,106.1,410
