Latitude in degrees,Longitude in degrees,Frequency(MHz),EIRP
50.7783814,12.0763533,93.3,328.0
53.0586366,14.2840858,93.3,820.0
49.279624,11.4594662,93.3,82.0
52.6959802,7.2980648,93.3,82.0
51.2435492,11.1987269,93.4,41000.0
50.3688726,8.0125373,93.4,164.0
53.3670541,7.2058304,93.4,1640.0
50.7087734,12.7762607,93.4,1640.0
48.35941895,10.8858310920168,93.4,524.8
53.563139,9.97581251577813,93.4,2624.0
50.169121,12.1297769,93.4,164.0
52.3024786,7.1605921,93.4,82.0
48.9700842,13.1262631,93.4,16.4
54.18004525,7.8853621011807,93.4,82.0
48.6057023,8.2021233,93.5,131200.0
51.0422201,7.4726832,93.5,57400.0
49.844711,7.85472807364812,93.5,82.0
50.2534129,10.9853872,93.5,8200.0
52.0404907,8.4158566,93.5,8200.0
54.1149634,12.1481031,93.5,65600.0
50.9747134,10.3193565,93.5,328.0
50.1323761,5.7886928,93.5,410.0
52.8828906,7.8374469,93.5,2624.0
47.5813782,10.5579673,93.5,82.0
50.5342618,12.1165689,93.5,1640.0
50.9948584,9.7269936,93.5,82.0
52.52082275,13.409420934251,93.6,3936.0
51.3756186,10.138224,93.6,164.0
54.3046701,9.6645115,93.6,820.0
49.5978157,11.0038064,93.6,164.0
49.9003568,10.3487749,93.6,82.0
47.5134055,10.2721524,93.6,164.0
50.88221815,12.0506835032063,93.6,524.8
53.808132,8.899715,93.6,4428.0
49.6841633,12.4623875,93.6,82.0
48.624521,10.243032,93.6,32.8
51.7264388,10.6100516,93.6,32.8
