Latitude in degrees,Longitude in degrees,Frequency(MHz),EIRP
-19.20388889,-49.97647,103.9,5
-22.06722222,-45.55422,89.3,3
-19.43666667,-42.22178,101.9,3
-19.46666667,-46.655,105.7,3
-16.86111111,-44.49144,88.9,3
-15.66361111,-44.41639,89.5,3
-20.46222222,-47.71222,97.9,3
-21.1525,-44.47478,104.9,3
-16.21722222,-44.49064,88.9,3
-19.95527778,-44.47092,91.9,3
-20.17444444,-45.57114,105.9,3
-20.93583333,-45.58328,89.3,3
-15.49166667,-42.21972,88.9,3
-19.03861111,-47.79169,88.7,3
-19.54916667,-42.212,100.7,3
-19.49111111,-44.43897,99.5,3
-18.72916667,-44.43606,90.9,3
-19.41138889,-42.241139,90.1,8982
-19.41361111,-42.24194,107.9,3
-19.8,-41.17167,97.5,3
-19.4875,-42.25803,93.1,3
-19.48638889,-42.25789,95.3,50
-19.49771944,-42.258117,102.3,46831
-19.49722222,-42.25806,94.7,2395
-18.69222222,-49.99428,89.3,3
-22.09888889,-46.61897,93.1,3
-18.98388889,-47.74614,94.9,3
-19.60111111,-43.3241944,90.5,15
-19.61277778,-43.32175,93.3,5
-19.60111111,-43.32419,104.3,30
-19.6,-43.32333,106.5,3
-18.58825,-41.121692,92.9,1824
-20.24638889,-43.378861,103.3,4304
-17.06472222,-43.33089,88.9,3
-15.10222222,-44.40919,88.7,3
-20.40611111,-44.4495,93.7,4706
-17.40194444,-41.16686,88.7,3
-22.45138889,-45.53825,95.9,3
-22.42277778,-45.54425,98.7,5
-22.445,-45.53814,103.5,50
-22.43638889,-45.54481,106.9,3
-17.8775,-42.284111,95.9,3
-21.41583333,-42.28178,106.1,3
-18.02305556,-41.166,106.3,1
-18.03111111,-41.1685,107.1,3
-19.41444444,-43.33211,89.3,3
-21.07805556,-47.70483,102.9,3
-22.28335,-44.487157,90.7,324
-22.29583333,-44.49347,107.7,3
-19.17194444,-41.18653,90.9,3
-16.56166667,-41.15033,103.9,3
-16.56666667,-41.15,106.9,3
-19.90321389,-49.93676,90.3,3
-19.90861111,-49.93814,105.1,3
-20.45356111,-45.514544,99.7,3795
-22.76805556,-46.62208,97.1,3
-20.19666667,-44.44211,105.9,3
-20.73944444,-46.67522,88.9,3
-20.73944444,-46.67522,95.9,3
-20.06666667,-44.45833,89.1,3
-20.05618889,-44.458211,96.9,23489
-20.05621944,-44.458217,93.5,8344
-20.05631111,-44.458214,102.7,3508
-16.61305556,-41.17653,88.7,3
-19.39416667,-41.11703,94.5,3
-18.97387222,-49.94627,95.7,3
-18.97583056,-49.950611,97.3,30
-18.97583333,-49.95061,100.3,30
-18.76158889,-49.954016,101.3,110414
-19.00666944,-49.945667,105.9,3
-21.31694444,-44.48711,88.9,3
-19.74516111,-50.018131,100.9,254346
-19.75,-50.02,106.1,3
-21.29805556,-44.46578,91.9,3
-19.66938889,-43.37455,105.7,30
-16.14444444,-40.02933,93.3,3
-21.01666667,-46.67411,91.7,3
-22.28555556,-46.66122,98.3,3
-19.64916667,-42.27497,97.5,3
-15.33833333,-43.36744,88.5,3
-18.46277778,-41.18039,89.1,3
-15.78694444,-43.32467,91.7,3
-15.78752778,-43.32469,103.9,62772
-15.52416667,-44.44789,90.7,18053
-15.48333333,-44.43667,92.3,3
-15.48333333,-44.43667,105.9,3
-15.99472222,-44.427,89.3,3
-17.08277778,-42.22583,89.3,3
-20.45583333,-42.26658,88.9,3
-17.23555556,-44.44456,88.5,3
-19.23555556,-44.40278,94.5,3
-16.39416944,-41.10425,105.7,3
-21.99777778,-45.52911,91.7,3
-16.655,-41.10239,102.9,50
-19.17222222,-42.26786,90.9,3
-19.86916944,-43.319333,91.1,21462
-19.82571944,-43.317386,106.9,1686
-17.7425,-46.61725,91.1,3
-17.74916667,-46.61625,94.7,3
-17.73333333,-46.61667,106.1,3
-17.7575,-44.41722,100.1,3
-15.91666667,-40.01833,107.1,3
-16.90694444,-42.26036,89.7,3
-18.21944444,-42.24986,90.7,3
-16.54722222,-42.25153,89.9,3
-20.01391944,-43.398122,90.3,172492
-21.76388889,-43.335806,88.9,48422
-21.76166667,-43.33567,93.5,15
-21.76416944,-43.335778,96.7,153583
-21.76666667,-43.3375,100.1,50
-21.76276111,-43.335778,102.3,79362
-21.69277778,-43.33614,105.3,30
-21.76306111,-43.335806,107.7,69058
-16.84805556,-43.35869,89.1,3
-21.25277778,-46.65769,93.7,3
-14.2625,-44.41603,88.9,3
-17.63222222,-41.17375,103.9,3
-18.17833333,-46.68075,88.5,3
-20.03472222,-45.55264,88.5,3
-20.03194444,-45.55261,93.7,3
-20.0225,-45.55436,98.1,1
-16.98333333,-44.45822,89.1,3
-20.91444444,-44.40783,89.1,3
-18.77861111,-46.64075,106.7,3
-17.85556111,-46.650694,101.5,1286
-19.97108056,-43.392961,89.5,60
-19.62722222,-43.38897,101.5,15
-20.15138889,-41.16228,89.1,3
-21.95,-45.53708,92.7,1
-21.94693889,-45.535583,107.1,172
-17.88666667,-44.45775,88.5,3
-21.24527778,-44.49997,89.7,3
-21.21083056,-45.500167,94.7,3
-21.21228056,-44.498714,105.7,3
-19.71805556,-45.5025,92.7,3
-17.08333333,-42.26925,89.5,3
-21.53194444,-42.26431,93.1,3
-21.53722222,-42.26494,104.3,30
-21.51666667,-42.265,95.1,3
-21.8425,-43.37931,91.5,3
-19.55111111,-50.05806,107.7,3
-15.90333333,-44.4305,88.9,3
-20.43972222,-42.21028,106.9,3
-16.1175,-44.45886,89.7,3
-21.51111111,-44.49033,91.1,3
-19.78503056,-45.568411,95.9,2414
-17.07722222,-40.07164,89.5,3
-21.67472222,-45.59197,88.5,3
-21.63556111,-45.593667,103.9,9334
-21.70196667,-45.58884,96.3,3
-21.4825,-44.43303,93.7,3
-17.84222222,-42.20767,106.5,3
-15.05027778,-42.29494,88.5,3
-14.75,-43.39333,91.9,3
-14.75583333,-43.39322,102.9,3
-20.24277778,-42.20283,88.3,3
-20.25805556,-42.20336,91.3,3
-20.25188889,-42.204356,106.5,295
-20.36333333,-41.19692,105.7,1
-18.78806111,-41.102,93.7,9165
-18.78861111,-41.10211,105.9,3
-19.51611111,-44.46764,89.1,3
-22.3,-45.53833,93.1,3
-20.41638889,-43.33903,93.5,15
-20.4005,-43.338994,103.5,92
-18.50805556,-42.20839,92.5,3
-19.71222222,-42.27322,91.3,3
-19.33166667,-45.52369,88.9,3
-19.357125,-45.5256825,106.3,1
-15.68638889,-40.07411,89.1,3
-18.47416667,-43.30597,93.7,3
-18.56472222,-41.19144,91.3,3
-14.85472222,-43.39219,106.3,3
-20.28388889,-42.23411,104.1,3
-15.3868,-42.286179,88.9,24574
-19.6275,-44.4141667,93.5,3
-19.2225,-45.59686,88.9,3
-19.99016944,-46.626289,107.5,65548
-16.21666667,-41.14833,105.5,3
-16.2225,-41.14769,107.3,3
-18.66111111,-41.14047,89.3,3
-18.66111111,-41.14047,104.1,3
-21.19416667,-43.33414,90.9,3
-19.2225,-42.26072,91.9,3
-17.21861111,-42.25903,107.1,3
-21.61444444,-44.46144,95.5,3
-16.26277778,-44.41644,88.7,3
-20.89055556,-42.23425,91.9,3
-21.17972222,-42.2629167,99.9,3
-14.74111111,-44.44036,89.5,3
-20.33305556,-44.40528,106.9,3
-18.32527778,-44.41192,89.7,3
-21.7575,-45.55411,90.1,3
-14.42277778,-44.43656,88.5,3
-18.85575,-48.88564,107.9,3
-15.155,-42.28747,97.5,3
-21.32638889,-46.63675,88.9,3
-21.33055556,-46.63903,107.9,1
-18.72472222,-47.74986,91.1,3
-18.77888889,-47.748,96.7,3
-16.86583333,-41.12553,90.1,3
-21.18333333,-46.69833,107.1,3
-22.4325,-46.65725,106.5,3
-22.43333333,-46.65667,107.7,3
-16.735,-43.38617,89.9,3
-16.79255556,-43.38543,93.5,34011
-16.79254444,-43.38535,95.1,15
-16.79277778,-43.38528,98.9,15
-16.79223889,-43.385394,100.3,102864
-16.78333333,-43.38667,101.1,5
-15.17194444,-42.24972,89.7,3
-18.60444444,-45.53567,88.5,3
-18.54694444,-44.46025,88.5,3
-19.21555556,-43.33764,93.9,3
-22.61305556,-46.63606,95.9,3
-21.09148889,-42.250125,94.7,24169
-21.20575,-42.23857,96.3,50
-21.20472222,-42.23861,98.7,50
-21.14055556,-42.23575,102.3,3
-21.15083056,-42.237111,105.9,3
-19.8,-41.14383,88.9,3
-19.8,-41.14383,91.5,1
-21.40722222,-46.65192,99.1,5
-18.45916667,-42.22486,90.9,3
-17.84583333,-40.03539,94.5,3
-17.83333333,-40.035,96.9,3
-17.83333333,-40.035,106.5,3
-16.50416667,-46.64933,88.5,3
-22.12,-45.55117,102.5,3
-21.21638889,-44.46114,90.1,3
-21.23583333,-45.52358,93.7,3
-15.32111111,-41.17536,88.5,3
-19.80555556,-43.30761,105.3,3
-18.43722222,-41.15014,90.3,3
-19.13555556,-47.76828,99.3,3
-15.78871111,-43.324728,89.1,1774
-21.12611111,-46.64203,88.5,3
-19.85471944,-44.499056,96.1,3
-19.69,-43.35797,102.7,3
-17.46805556,-41.18753,98.1,3
-17.41527778,-41.12153,88.9,3
-16.01722222,-42.24078,89.5,3
-21.86083333,-43.39372,94.3,3
-17.39694444,-43.35733,88.7,3
-22.06777778,-45.52639,94.7,3
-20.7,-44.48167,89.1,3
-20.70916667,-44.47975,96.3,3
-21.33888889,-43.34564,105.7,3
-19.73027778,-44.48072,95.9,3
-20.43055556,-42.28056,97.5,3
-20.50638889,-42.221,93.1,3
-20.49388889,-43.371278,102.5,5
-20.49388889,-43.3711944,107.9,3
-22.28611111,-46.635556,91.3,3
-20.38333333,-43.35,90.1,3
-20.38333333,-43.35,106.3,3
-18.07055556,-41.12697,88.9,3
-16.36444444,-42.25153,88.5,3
-17.07583056,-41.147583,96.3,287
-15.51666667,-43.30653,89.3,3
-18.90833333,-45.55317,89.1,3
-20.37055556,-45.56614,101.9,3
-21.28916667,-43.34158,106.9,3
-21.375,-42.23142,90.9,3
-16.735,-40.042,89.3,3
-19.44916667,-44.47478,90.5,3
-19.44916667,-44.47478,92.5,3
-19.87222222,-44.46219,105.5,30
-19.86027778,-44.46083,101.7,1
-17.175,-46.69214,96.5,168178
-17.17278056,-46.692972,97.3,3
-21.57116944,-45.574754,95.1,1511
-22.55416667,-45.578,98.1,3
-19.34731111,-44.431004,96.1,2423
-19.35333333,-43.31364,92.5,3
-22.20944444,-44.42344,97.5,3
-20.66416667,-46.65714,90.9,30
-20.66333333,-46.6575,93.9,30
-20.66444444,-46.65706,105.1,5
-20.71666667,-46.66167,106.3,3
-16.07638889,-44.40819,88.5,3
-18.56918889,-46.648161,99.7,10889
-18.56944444,-46.64817,101.1,15
-18.56903889,-46.648106,103.3,9303
-18.56888889,-46.64817,105.9,3
-18.94388889,-46.69925,96.1,15
-18.91666667,-47.70361,98.9,15
-21.1525,-42.22147,100.9,3
-20.87416667,-42.29803,95.9,3
-18.4275,-42.28683,90.3,3
-17.42777778,-40.09989,88.5,3
-18.54861111,-42.25569,104.7,3
-18.54861111,-42.25569,107.3,3
-16.02138889,-41.12772,98.3,3
-20.52055556,-42.233,95.9,3
-20.59722222,-42.27136,98.9,3
-20.25918889,-45.519564,97.7,554
-15.60666667,-44.43914,91.9,3
-19.22777778,-47.74622,89.1,3
-19.97111111,-43.393,95.7,100
-19.97138889,-43.393,97.3,491263
-21.70638889,-43.37456,97.5,3
-19.63277778,-44.46589,91.1,3
-19.95277778,-45.50842,106.9,3
-19.35277778,-47.72928,88.5,3
-21.10943889,-45.507694,93.5,3
-18.35694444,-41.15981,88.7,3
-21.50944444,-43.33228,107.1,3
-19.76166667,-42.20731,98.1,3
-21.46861111,-44.41961,90.5,3
-20.46221944,-44.421611,100.3,1396
-19.7275,-42.24081,92.1,3
-16.05888889,-45.51556,88.7,3
-20.50777778,-44.44825,91.1,3
-19.90694444,-48.87006,88.9,3
-20.68472222,-43.33003,93.1,3
-21.65638889,-42.23456,88.7,3
-17.34371944,-44.491858,102.7,51966
-19.66162778,-44.4892575,91.5,3
-19.68277778,-44.48903,107.3,3
-20.44138889,-45.58989,100.3,30
-20.4425,-45.589833,104.3,5
-20.13777778,-48.87019,96.9,3
-21.78083333,-45.5965,91.1,3
-21.77318889,-46.657578,96.7,74058
-21.77336111,-46.657592,97.5,7045
-21.77305556,-46.65764,99.5,50
-21.78777778,-46.65614,102.5,3
-21.77278056,-46.657528,90.9,15538
-19.61972222,-41.16369,90.7,3
-19.18694444,-44.49553,97.9,30
-19.20913889,-44.499469,103.7,251
-20.41666667,-42.29167,93.9,3
-20.41666667,-42.29167,101.5,3
-20.41666667,-42.29167,107.3,3
-16.63055556,-45.50656,89.5,3
-16.75277778,-41.15042,88.9,3
-15.70708056,-43.303924,93.7,17124
-15.74305556,-43.30689,94.5,3
-15.75,-43.30333,105.9,3
-17.80666667,-41.17864,88.5,3
-22.22158056,-45.598343,88.9,2
-22.22361111,-45.59839,101.1,3
-22.23722222,-45.58994,104.5,3
-21.0575,-44.40797,90.9,3
-19.31666667,-48.89333,92.5,3
-20.74472222,-46.68608,90.3,3
-19.75111111,-46.63781,88.9,3
-20.76861111,-43.31875,91.9,3
-18.61444444,-43.35622,91.3,3
-18.41777778,-46.64181,103.7,1
-18.41231111,-46.64051,106.3,8082
-19.48194444,-44.4155,91.3,3
-19.27361111,-45.55572,89.7,3
-20.74,-43.38844,105.5,3
-20.21888889,-41.19825,94.5,3
-20.92222222,-44.42375,103.5,3
-19.335,-41.13203,92.1,5
-16.23,-45.59917,95.5,3
-16.00611111,-43.30494,88.5,3
-21.19055556,-45.50619,92.1,3
-20.22361111,-42.26325,105.5,4856
-16.60833333,-40.05697,89.7,3
-20.24472222,-42.28958,98.1,3
-20.85527778,-43.34744,102.7,3
-21.48133056,-43.31235,104.9,2171
-19.20221944,-46.623357,101.5,2649
-15.60972222,-42.25397,88.5,3
-19.92916667,-43.31742,89.1,3
-21.26666667,-43.31833,105.5,3
-22.08916667,-43.38278,92.1,3
-18.29361111,-43.30092,88.9,3
-21.02194444,-44.43181,93.9,3
-21.2,-42.2865,101.5,3
-18.8825,-47.75856,89.3,3
-16.4075,-42.22625,89.3,3
-18.66611111,-43.30839,88.5,3
-19.87611111,-47.74311,99.1,1652
-16.16666667,-42.23,106.3,3
-16.15833333,-42.22648,107.7,3
-16.02896111,-39.992271,93.9,5
-19.88972222,-43.35036,92.5,3
-19.95944444,-43.34153,103.5,3
-19.97777778,-42.21397,90.3,3
-21.95916667,-43.37022,90.9,3
-21.11972222,-44.42233,91.5,3
-16.09833333,-41.17464,88.9,3
-16.69,-45.54139,105.3,3
-16.98305556,-40.06856,88.9,3
-19.30861111,-47.75253,92.7,5
-19.44944444,-43.31125,89.9,3
-19.40083333,-43.31328,103.1,5
-16.24888889,-40.01494,89.1,3
-18.19027778,-42.24142,96.3,3
-18.19027778,-42.24142,105.9,3
-21.56277778,-43.39147,102.7,3
-22.14944444,-44.4095,92.7,3
-19.87444444,-42.21319,107.3,3
-19.35972222,-41.138,92.7,3
-22.20861111,-45.57208,95.3,5
-22.19763889,-45.574275,107.9,2513
-19.52972222,-45.59664,89.5,3
-18.86011111,-50.012,99.5,978
-18.83861111,-50.01214,106.3,3
-21.24916667,-45.55067,89.1,3
-19.00611111,-44.40431,89.1,3
-21.60138889,-44.41044,95.9,3
-20.89777778,-45.51308,96.1,3
-20.1075,-41.19253,93.5,3
-19.36361111,-42.25686,93.9,3
-19.45181111,-42.254125,101.5,13781
-19.16888889,-43.37144,89.9,3
-20.78777778,-43.36917,100.7,3
-20.94051111,-44.491091,91.3,82089
-21.75805556,-42.28156,89.1,3
-20.31444444,-42.26086,93.7,3
-18.46583333,-43.33067,89.7,3
-16.53388889,-40.01758,88.9,3
-20.08722222,-45.52936,91.9,3
-20.07178889,-45.529513,102.9,267204
-15.33944444,-42.26236,89.5,3
-19.22833333,-43.32539,92.3,3
-18.29694444,-44.42231,89.1,3
-21.51388889,-43.35269,92.5,50
-21.58166667,-45.50758,94.5,3
-20.62494444,-43.39497,96.1,11
-19.52555556,-42.20117,101.5,3
-19.865,-42.29683,101.3,3
-18.59111111,-41.14864,91.5,3
-15.9672,-44.48537,92.5,3239
-15.95,-44.48667,106.1,3
-20.71,-44.49853,91.9,3
-20.78944444,-42.22675,93.5,3
-18.83611111,-42.22881,95.9,3
-18.9,-41.136,91.3,3
-18.33833333,-45.58333,88.7,3
-19.98277778,-44.48589,88.9,3
-19.82611111,-43.33622,100.5,3
-18.00416667,-43.33908,90.3,3
-21.8575,-45.56056,97.3,15
-19.31972222,-46.60392,98.5,3
-20.64138889,-46.65056,89.3,3
-16.85305556,-44.43519,89.5,3
-21.93,-45.59289,92.3,3
-15.93333333,-44.4,107.3,3
-14.88361111,-44.40906,88.9,3
-21.13041944,-44.426631,96.9,37942
-21.12694444,-44.42619,98.1,15
-21.12668611,-44.4262,95.3,3
-20.39361111,-42.21514,92.1,3
-18.72138889,-41.11603,88.5,3
-19.33861111,-42.21578,90.3,3
-16.54194444,-44.45161,89.9,3
-15.31361111,-42.20144,88.7,3
-18.54777778,-42.27633,94.5,3
-21.55027778,-42.29836,91.7,3
-21.55083056,-42.298389,103.1,12655
-18.32444444,-42.21433,90.3,3
-19.70972222,-44.45569,93.3,3
-19.92861111,-42.2705,96.7,3
-18.27527778,-42.26703,89.7,3
-22.09638889,-45.506944,91.9,408
-22.09555556,-45.50719,94.3,5
-22.095,-45.50719,105.5,3
-20.70722222,-42.27189,92.1,3
-21.12666667,-46.66153,92.9,3
-18.36583333,-42.26025,89.3,3
-20.17027778,-42.25239,92.3,3
-16.36861111,-45.50694,89.1,3
-20.24893889,-46.626269,92.5,73305
-21.07222222,-42.26364,106.3,3
-19.49777778,-41.19836,98.9,3
-18.08444444,-42.25714,88.5,3
-21.03,-46.69636,89.7,30
-20.91694444,-46.69914,98.7,3
-20.9325,-47.70111,103.9,5
-19.29194444,-43.31739,94.5,3
-22.21833333,-44.49761,96.9,3
-21.72222222,-44.49853,89.1,3
-20.78444444,-47.70981,99.3,3
-21.7125,-44.44442,89.5,3
-20.10916667,-42.28394,94.3,3
-21.80055556,-42.29456,103.9,3
-22.16444444,-46.61789,106.1,3
-17.94666667,-43.3225,88.7,3
-20.79388889,-43.33444,107.1,3
-18.89222222,-43.30842,92.7,3
-20.47388889,-42.24819,92.5,3
-21.90916667,-44.45192,99.5,3
-18.36194444,-43.317,90.1,3
-19.43777778,-45.57958,90.3,3
-19.11666667,-46.66833,97.7,3
-17.7825,-40.02475,97.9,3
-21.54805556,-46.60397,107.5,3
-15.82861111,-42.28714,89.7,3
-21.89027778,-44.451,93.5,3
-18.60993889,-43.336831,102.5,11224
-19.44793889,-44.427088,92.1,150745
-19.46666667,-44.425,106.9,3
-19.45693889,-44.427667,107.7,246
-17.62028056,-42.216056,88.7,263
-20.12388889,-42.20014,88.9,3
-19.23472222,-42.20983,92.5,3
-22.06,-45.5045,92.9,3
-21.35888889,-43.32478,94.3,3
-15.80777778,-42.22331,102.1,3
-15.83056111,-42.227361,107.1,3
-19.75861111,-41.16156,91.1,3
-19.92222222,-46.68231,88.5,3
-19.88777778,-46.60203,91.5,3
-20.65111111,-42.28567,89.1,3
-17.8575,-41.15053,89.7,3
-17.85778056,-41.145694,98.9,15
-17.85,-41.15,100.9,15
-17.85,-41.15,107.7,3
-19.5825,-42.26444,88.5,3
-19.55194444,-42.26086,96.1,30
-21.11888889,-44.41647,104.3,1
-19.00388889,-45.59644,88.5,3
-22.37055556,-46.60956,107.1,3
-20.90472222,-42.20228,103.9,3
-21.69083333,-45.52631,95.7,3
-21.69027778,-45.52614,105.9,48899
-18.24555556,-45.52072,104.7,15
-21.40611111,-45.54944,94.1,3
-21.36666667,-45.55125,89.9,3
-21.40583333,-45.54944,99.9,30
-18.605025,-48.86867,91.9,3
-17.29473889,-42.271648,97.3,17602
-21.87555556,-45.57869,91.9,3
-21.11666667,-42.29333,93.7,3
-21.122,-42.293578,94.5,36401
-21.10686111,-42.293163,103.5,366
-16.28527778,-44.47781,88.5,3
-19.63527778,-42.21056,90.5,3
-19.74833333,-47.79319,92.1,3
-19.777,-47.791803,93.9,537001
-19.74833333,-47.79319,94.7,5
-19.76693889,-47.792139,97.1,166696
-19.73388889,-47.79156,98.1,15
-19.77621944,-47.791713,103.7,23332
-19.74528056,-47.791889,104.9,84285
-18.91916667,-48.82772,88.9,3
-18.87806111,-48.826139,93.1,40592
-18.88555556,-48.82617,95.1,50
-18.86666667,-48.82697,98.7,50
-18.885,-48.825833,100.7,163569
-18.88778056,-48.825917,101.9,17715
-18.905,-48.82847,107.5,3
-17.25583333,-40.05728,89.1,3
-16.3575,-46.69061,90.7,3
-16.37388889,-46.687944,98.1,27005
-16.3575,-46.69061,102.5,3
-16.38333333,-46.69,105.9,3
-19.53027778,-50.03358,88.7,3
-16.06416667,-46.62542,89.1,3
-20.35083333,-42.27394,88.5,3
-16.1325,-45.57422,88.5,3
-19.60913889,-42.229762,92.7,3537
-15.40277778,-42.23075,89.9,3
-21.5025,-45.54389,99.3,3
-21.50222222,-45.54392,102.3,3
-21.50225,-45.54387,103.1,131135
-18.37777778,-46.60317,88.5,3
-17.6125,-44.474111,103.7,628
-15.7,-44.40333,106.9,3
-17.98694444,-46.69078,88.7,3
-15.58916667,-43.36028,88.7,3
-17.39944444,-42.27356,88.9,3
-20.03611111,-42.22669,95.1,3
-20.75388889,-42.28819,94.3,3
-20.74166667,-42.28361,95.1,1
-20.76638889,-42.28811,97.9,15
-20.75388889,-42.28644,100.7,3
-20.86583333,-42.22436,89.1,3
-16.80444444,-42.23431,88.9,3
-18.82277778,-42.27039,92.5,3
-18.84055556,-42.26917,106.3,3
-18.47583333,-42.23067,89.5,3
-21.01666667,-42.28333,101.1,3
-21.77055556,-42.25389,98.3,3
-20.44805556,-52.28781,106.7,3
-18.32416667,-53.37061,92.7,3
-23.10641389,-55.52553,100.1,3
-23.10416667,-55.52258,104.5,3
-20.48361111,-55.58069,100.5,3
-22.1875,-52.27178,104.3,3
-22.15333333,-53.37711,93.5,3
-22.19111111,-55.59475,105.9,3
-20.08666667,-51.10936,94.3,3
-20.08694444,-51.11039,105.5,3
-20.47111111,-55.57872,94.1,3
-20.41916667,-55.56019,100.9,50
-22.93388889,-55.56353,89.5,3
-19.91777778,-54.43639,93.1,3
-21.72369167,-52.24181,100.1,3
-22.29527778,-53.32711,97.7,3
-22.10888889,-56.65211,97.7,3
-20.53861111,-56.6715,96.1,3
-21.12861111,-56.65114,98.9,3
-21.25583333,-52.20369,88.5,3
-22.63513333,-54.4832275,96.7,3
-19.55972222,-54.40428,90.9,3
-20.40971944,-54.461722,91.5,61803
-20.45971944,-54.455757,94.3,15
-20.43611111,-54.45928,95.9,15
-20.45,-54.46167,96.7,3
-20.47305556,-54.45883,97.9,5
-20.47758056,-54.458564,102.7,162409
-20.44666667,-54.45397,103.7,3
-20.44027778,-54.45564,104.7,63599
-20.44263889,-54.45608,105.5,61275
-22.01361111,-57.70375,102.3,34169
-19.11166667,-51.17619,98.3,50
-19.11333333,-51.17342,103.7,3
-19.11333333,-51.17342,104.9,3
-18.81333056,-52.262667,97.3,3
-18.79416667,-52.26228,107.7,3
-19.83166667,-54.48294,96.9,3
-23.25,-55.55167,106.5,3
-19.01888889,-57.764028,92.9,46889
-19.00916667,-57.76533,93.7,3
-19.00916667,-57.76533,98.9,3
-19,-57.765,105.9,3
-18.54388889,-53.31292,93.7,3
-18.52778056,-53.301333,106.5,3
-18.53055556,-54.47453,91.7,3
-18.50666667,-54.476,96.5,3
-22.27254722,-54.41711,101.3,114728
-20.99561111,-55.523189,93.3,651373
-22.04027778,-54.46128,88.5,3
-22.21549722,-54.48141,92.1,15
-22.22721944,-54.481389,94.7,178888
-22.21816944,-54.48072,101.9,15
-22.19805556,-54.48169,104.9,3
-23.78611111,-54.428,90.9,3
-22.37579167,-54.45619,100.9,100212
-22.4425,-54.424327,98.9,20539
-21.45777778,-56.61142,88.5,3
-23.67888889,-54.45611,106.9,3
-19.73583056,-51.193694,89.9,3
-22.12055556,-54.47981,95.7,15
-23.47444444,-54.4185,97.5,3
-22.30213056,-53.38258,96.5,3
-23.89111111,-54.44042,88.9,3
-21.48027778,-56.61381,106.9,3
-22.48194444,-54.43025,90.5,3
-22.86055556,-54.46028,88.9,3
-19.01888889,-57.764111,88.5,4285
-22.54638889,-55.51497,88.5,3
-21.7,-55.52,90.7,3
-21.64719444,-55.51815,93.9,15
-20.24055556,-56.63783,90.1,3
-23.95120556,-54.43022,105.5,30
-23.05602778,-54.41906,95.3,3
-23.065,-54.41906,103.9,3
-21.16805556,-55.58642,88.7,3
-21.46583333,-54.43839,90.1,3
-22.25138889,-53.33517,96.1,3
-22.67222222,-53.38606,88.5,3
-19.67722222,-51.11908,96.9,3
-19.68088333,-51.12581,101.9,5
-19.68738889,-51.11908,106.3,1
-23.90388889,-55.54283,88.5,3
-18.14385278,-54.45413,94.3,3
-22.53277778,-55.57192,96.9,1
-22.53277778,-55.57192,99.7,3
-21.69888889,-57.78825,104.7,3
-20.46027778,-53.37653,90.7,3
-21.80194444,-54.45464,98.3,5
-19.44944444,-54.49869,103.5,3
-18.88166667,-54.48997,106.5,5
-19.96413889,-54.48151,100.3,3
-21.30277778,-52.28306,88.5,3
-19.39527778,-54.45664,94.1,3
-19.39527778,-54.45664,99.7,3
-20.36277778,-51.14175,92.3,3
-23.97328056,-55.503317,90.5,1062
-20.89638889,-54.49231,99.7,3
-17.58916944,-54.475417,106.1,174985
-23.6325,-55.50158,91.5,3
-22.48777778,-53.33514,107.3,3
-20.47833333,-54.47681,99.1,3
-20.77483333,-51.173795,93.3,3
-20.778275,-51.17186,101.7,3
-20.79611111,-51.16897,102.9,5
-20.77471944,-51.173778,106.5,3
-22.40916667,-54.44356,88.7,3
-15.20472222,-56.63658,92.3,3
-14.05443889,-52.216167,99.7,3
-9.883333333,-56.60833,95.5,3
-9.871944444,-56.60842,96.9,1
-17.31666667,-53.32167,95.3,3
-17.30472222,-53.32369,99.7,3
-17.31472222,-53.32153,104.3,3
-11.67444444,-51.13878,88.5,3
-16.9446,-53.352072,88.5,24841
-14.51361111,-56.64825,88.5,3
-17.82611111,-53.32822,97.9,3
-9.618611111,-57.74011,89.5,10079
-15.73388889,-51.18314,88.5,3
-16.85611111,-53.30325,89.1,3
-15.44444444,-58.83294,102.5,3
-14.43555556,-56.69501,98.1,3
-10.17416667,-59.944,88.5,7437
-16.19444444,-55.59675,88.9,3
-15.0725,-57.71811,89.9,3
-15.87166667,-52.22597,96.1,5837
-12.12083333,-58.8006111,98.1,3
-16.03111111,-57.766417,102.3,101618
-16.06027778,-57.76825,103.1,3
-16.06666667,-57.76833,105.9,3
-14.51555556,-52.28947,88.5,3
-13.67527778,-57.78919,99.1,3
-13.67527778,-57.78919,107.5,3
-15.54527778,-55.51683,90.5,5
-13.89944444,-59.91475,88.5,3
-11.05444444,-51.18314,88.9,3
-13.56222222,-52.22783,103.9,3
-9.971388889,-55.58267,94.3,3
-11.14055556,-58.86142,98.7,3
-15.46056111,-55.574972,90.9,96
-11.59778056,-55.514667,96.3,596348
-14.39722222,-50.09958,88.7,3
-10.83471944,-55.542167,99.9,997
-13.66305556,-59.97858,90.3,3
-10.59861111,-51.1585,97.7,14457
-9.9575,-58.84136,88.5,3
-15.6,-56.61,89.5,15
-15.58055556,-56.6085,94.3,15
-15.60722222,-56.60575,95.9,15
-15.58441944,-56.609509,99.1,561424
-15.58193889,-56.608333,99.9,220546
-15.58638889,-56.609306,101.1,180136
-15.58805556,-56.61072,101.9,15
-15.59611111,-56.60967,105.3,3
-15.5725,-56.607083,107.9,96885
-14.73333333,-57.705,96.9,1
-14.38666667,-56.64006,97.3,14608
