Latitude in degrees,Longitude in degrees,Frequency(MHz),EIRP
-38.6327777777778,143.563333333333,90.9,410.0
-36.6591666666667,149.905277777778,93.7,1640.0
-36.545,149.866111111111,94.5,8200.0
-36.545,149.866111111111,102.5,8200.0
-36.5980555555556,149.383055555556,89.7,180400.0
-36.5980555555556,149.383055555556,99.3,180400.0
-36.5980555555556,149.383055555556,100.1,180400.0
-36.5980555555556,149.383055555556,100.9,180400.0
-30.4513888888889,152.886388888889,107.3,328.0
-37.7561111111111,148.968333333333,104.5,49.2
-36.5533333333333,145.980277777778,99.3,16.4
-36.9922222222222,144.308333333333,88.7,10824.0
-36.9922222222222,144.308333333333,89.5,16400.0
-36.9922222222222,144.308333333333,90.3,410000.0
-36.9922222222222,144.308333333333,91.1,410000.0
-36.9922222222222,144.308333333333,91.9,196800.0
-36.9922222222222,144.308333333333,92.7,410000.0
-36.9922222222222,144.308333333333,93.5,196800.0
-36.9922222222222,144.308333333333,101.5,1640.0
-36.8611111111111,144.241666666667,96.5,1640.0
-36.7663888888889,144.244444444444,98.3,410.0
-36.7663888888889,144.244444444444,105.1,246.0
-36.7663888888889,144.244444444444,106.7,246.0
-14.555,133.113888888889,104.1,49.2
-14.555,133.113888888889,105.7,16.4
-41.8813888888889,148.296388888889,89.7,82.0
-41.8813888888889,148.296388888889,91.3,82.0
-41.8813888888889,148.296111111111,98.5,328.0
-24.3927777777778,150.510833333333,90.1,16.4
-24.3922222222222,150.531111111111,94.9,16.4
-36.1502777777778,142.863611111111,106.5,8200.0
-25.8966666666667,139.3525,102.9,32.8
-25.8966666666667,139.3525,104.5,41.0
-25.8963888888889,139.355277777778,106.1,82.0
-25.8963888888889,139.355277777778,107.7,82.0
-24.4202777777778,145.465277777778,95.1,164.0
-24.4202777777778,145.465277777778,98.3,41.0
-24.4202777777778,145.465277777778,100.7,164.0
-24.4313888888889,145.496111111111,107.9,82.0
-33.8619444444444,150.850555555556,99.9,328.0
-23.5736111111111,149.0325,90.3,1640.0
-23.5741666666667,149.032777777778,94.3,1476.0
-23.5741666666667,149.032777777778,97.5,1640.0
-23.7244444444444,148.803888888889,103.7,27.88
-23.7855555555556,148.862222222222,105.3,410.0
-23.7855555555556,148.862222222222,106.9,410.0
-23.7122222222222,148.803888888889,98.7,164.0
-23.7122222222222,148.803888888889,100.3,164.0
-23.7122222222222,148.803888888889,102.7,164.0
-22.6919444444444,147.538611111111,88.1,328.0
-22.6911111111111,147.520555555556,97.5,82.0
-33.5205555555556,149.251388888889,89.3,1640.0
-32.7897222222222,116.475277777778,94.9,82.0
-32.9658333333333,116.449722222222,95.3,16.4
-32.7525,116.344166666667,95.9,82.0
-32.7525,116.344166666667,96.7,82.0
-32.7525,116.344166666667,98.3,82.0
-28.6047222222222,150.361944444444,107.9,164.0
-28.0325,147.481111111111,96.3,49.2
-28.0325,147.481111111111,99.5,49.2
-36.8511111111111,149.216388888889,91.7,1640.0
-36.8511111111111,149.216388888889,92.5,1640.0
-36.8511111111111,149.216388888889,94.1,3280.0
-36.9030555555556,149.23,103.7,164.0
